config.attack,config.attack_params.allow_removals,config.attack_params.alpha,config.attack_params.attack_incoming,config.attack_params.clamp,config.attack_params.connect_strategy,config.attack_params.early_stop,config.attack_params.edges_per_injected,config.attack_params.eps,config.attack_params.init,config.attack_params.n_inject,config.attack_params.n_perturbations,config.attack_params.random_start,config.attack_params.sample_size,config.attack_params.seed,config.attack_params.steps,config.attack_params.target_label,config.attack_params.targeted,config.attack_params.undirected,config.budgets.edge_budget,config.budgets.n_inject,config.candidates.K_hop,config.candidates.alpha,config.candidates.neighbor_mode,config.clamp,config.desired_label,config.device,config.graph.attack_incoming,config.graph.undirected,config.model_name,config.opt.alpha_step,config.opt.eps,config.opt.inner_steps,config.opt.outer_rounds,config.seed,config.split,config.target_selection.attack_fraction,config.target_selection.attack_only_illicit,config.target_selection.max_targets,config.target_selection.n_targets,config.target_selection.only_clean_correct,config.target_selection.seed,config.timestamp,metrics.adv_split_metrics.acc,metrics.adv_split_metrics.confusion_matrix_2x2,metrics.adv_split_metrics.f1_macro,metrics.adv_split_metrics.f1_pos,metrics.adv_split_metrics.fraud_predictions,metrics.adv_split_metrics.n_labeled,metrics.adv_split_metrics.precision_macro,metrics.adv_split_metrics.precision_pos,metrics.adv_split_metrics.recall_macro,metrics.adv_split_metrics.recall_pos,metrics.adv_split_metrics.split,metrics.asr,metrics.asr.attacked.attempted,metrics.asr.attacked.success,metrics.asr.attacked.value,metrics.asr.attempted,metrics.asr.pos_neg_on_attacked.asr_neg,metrics.asr.pos_neg_on_attacked.asr_pos,metrics.asr.pos_neg_on_attacked.attempted_neg,metrics.asr.pos_neg_on_attacked.attempted_pos,metrics.asr.pos_neg_on_attacked.succ_neg,metrics.asr.pos_neg_on_attacked.succ_pos,metrics.asr.split.attempted,metrics.asr.split.success,metrics.asr.split.value,metrics.asr.success,metrics.asr.value,metrics.asr_pos_neg.asr_neg,metrics.asr_pos_neg.asr_pos,metrics.asr_pos_neg.attempted_neg,metrics.asr_pos_neg.attempted_pos,metrics.asr_pos_neg.succ_neg,metrics.asr_pos_neg.succ_pos,metrics.attack,metrics.attack_mask_n,metrics.attempted_clean_correct,metrics.clean_split_metrics.acc,metrics.clean_split_metrics.confusion_matrix_2x2,metrics.clean_split_metrics.f1_macro,metrics.clean_split_metrics.f1_pos,metrics.clean_split_metrics.fraud_predictions,metrics.clean_split_metrics.n_labeled,metrics.clean_split_metrics.precision_macro,metrics.clean_split_metrics.precision_pos,metrics.clean_split_metrics.recall_macro,metrics.clean_split_metrics.recall_pos,metrics.clean_split_metrics.split,metrics.f1.macro_adv,metrics.f1.macro_clean,metrics.f1.pos_adv,metrics.f1.pos_clean,metrics.injection.edges_added,metrics.injection.injected_edges,metrics.injection.injected_node_ids,metrics.injection.n_injected_nodes,metrics.mean_confidence_drop.n,metrics.mean_confidence_drop.value,metrics.mean_confidence_drop_clean_correct.n,metrics.mean_confidence_drop_clean_correct.value,metrics.model_name,metrics.n_targets,metrics.roc_auc.adv,metrics.roc_auc.clean,metrics.split,metrics.success,run_dir
NettackLocal,False,,True,,,True,,,,,2,,50,0,,,,False,,,,,,,,mps,,,graphsage,,,,,,test,0.2,True,,37,True,,20260120_213331_965306,,,,,,,,,,,,0.972972972972973,,,,,,,,,,,,,,,,,,,,,,NettackLocal,,37,,,,,,,,,,,,,,,,,,,,,,37,0.7079843708166123,graphsage,37,,,test,36,attacks/graphsage_nettack_20260120_213331_965306
NettackLocal,False,,True,,,True,,,,,2,,200,0,,,,False,,,,,,,,mps,,,graphsage,,,,,,test,0.2,True,,37,True,,20260120_221231_866952,,,,,,,,,,,,0.972972972972973,,,,,,,,,,,,,,,,,,,,,,NettackLocal,,37,,,,,,,,,,,,,,,,,,,,,,37,0.814612695482635,graphsage,37,,,test,36,attacks/graphsage_nettack_20260120_221231_866952
NettackLocal,False,,True,,,True,,,,,5,,50,0,,,,False,,,,,,,,mps,,,graphsage,,,,,,test,0.2,True,,37,True,,20260120_222538_388217,,,,,,,,,,,,0.972972972972973,,,,,,,,,,,,,,,,,,,,,,NettackLocal,,37,,,,,,,,,,,,,,,,,,,,,,37,0.724826366231109,graphsage,37,,,test,36,attacks/graphsage_nettack_20260120_222538_388217
NodeInjectionEvasion,,0.01,,,round_robin,True,1,0.05,mean,3,,True,,0,30,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,,20260120_211714_820054,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,,183,0,0.0,,0.0,0.0,0,183,0,0,8571,0,0.0,,,,,,,,,NodeInjectionEvasion,,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.779816102488494,0.779816102488494,0.5754716981132075,0.5754716981132075,3,"[[203769, 46821], [203770, 46939], [203771, 45783]]","[203769, 203770, 203771]",3,183,0.0009360662079416215,,,graphsage,183,0.8480402329317829,0.8480425580643736,test,,attacks/graphsage_node_injection_20260120_211714_820054
NodeInjectionEvasion,,0.01,,,round_robin,True,5,0.05,mean,3,,True,,0,30,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,,20260120_211728_305698,0.9693473588960525,"[[8388, 45], [226, 182]]",0.7786655605692276,0.573228346456693,227,8841,0.8877628775612695,0.801762114537445,0.7203711260384623,0.44607843137254904,test,,183,1,0.00546448087431694,,0.0,0.00546448087431694,0,183,0,1,8571,1,0.00011667250029168125,,,,,,,,,NodeInjectionEvasion,,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.7786655605692276,0.779816102488494,0.573228346456693,0.5754716981132075,15,"[[203769, 46821], [203769, 46939], [203769, 45783], [203769, 43747], [203769, 43755], [203770, 43761], [203770, 42933], [203770, 43745], [203770, 79814], [203770, 45786], [203771, 42920], [203771, 45785], [203771, 43759], [203771, 42938], [203771, 46876]]","[203769, 203770, 203771]",3,183,0.005791673436760902,,,graphsage,183,0.8480097155665302,0.8480425580643736,test,,attacks/graphsage_node_injection_20260120_211728_305698
NodeInjectionEvasion,,0.01,,,round_robin,True,10,0.05,mean,3,,True,,0,30,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,,20260120_211741_753864,0.9691211401425178,"[[8388, 45], [228, 180]]",0.7763538548910737,0.5687203791469194,225,8841,0.8867688022284123,0.8,0.7179201456463055,0.4411764705882353,test,,183,3,0.01639344262295082,,0.0,0.01639344262295082,0,183,0,3,8571,3,0.00035001750087504374,,,,,,,,,NodeInjectionEvasion,,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.7763538548910737,0.779816102488494,0.5687203791469194,0.5754716981132075,30,"[[203769, 46821], [203769, 46939], [203769, 45783], [203769, 43747], [203769, 43755], [203769, 43761], [203769, 42933], [203769, 43745], [203769, 79814], [203769, 45786], [203770, 42920], [203770, 45785], [203770, 43759], [203770, 42938], [203770, 46876], [203770, 43728], [203770, 45771], [203770, 25461], [203770, 131568], [203770, 42936], [203771, 46892], [203771, 43712], [203771, 43744], [203771, 43717], [203771, 45760], [203771, 45180], [203771, 44555], [203771, 43753], [203771, 42917], [203771, 46835]]","[203769, 203770, 203771]",3,183,0.0157781932502985,,,graphsage,183,0.8476100834025059,0.8480425580643736,test,,attacks/graphsage_node_injection_20260120_211741_753864
NodeInjectionEvasion,,0.01,,,round_robin,True,1,0.05,mean,5,,True,,0,30,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,,20260120_211755_217712,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,,183,0,0.0,,0.0,0.0,0,183,0,0,8571,0,0.0,,,,,,,,,NodeInjectionEvasion,,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.779816102488494,0.779816102488494,0.5754716981132075,0.5754716981132075,5,"[[203769, 46821], [203770, 46939], [203771, 45783], [203772, 43747], [203773, 43755]]","[203769, 203770, 203771, 203772, 203773]",5,183,0.0011732812272384763,,,graphsage,183,0.8480393610070613,0.8480425580643736,test,,attacks/graphsage_node_injection_20260120_211755_217712
NodeInjectionEvasion,,0.01,,,round_robin,True,5,0.05,mean,5,,True,,0,30,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,,20260120_211808_690586,0.9692342495192852,"[[8388, 45], [227, 181]]",0.7775114836268573,0.5709779179810726,226,8841,0.887267782577209,0.8008849557522124,0.7191456358423839,0.44362745098039214,test,,183,2,0.01092896174863388,,0.0,0.01092896174863388,0,183,0,2,8571,2,0.0002333450005833625,,,,,,,,,NodeInjectionEvasion,,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.7775114836268573,0.779816102488494,0.5709779179810726,0.5754716981132075,25,"[[203769, 46821], [203769, 46939], [203769, 45783], [203769, 43747], [203769, 43755], [203770, 43761], [203770, 42933], [203770, 43745], [203770, 79814], [203770, 45786], [203771, 42920], [203771, 45785], [203771, 43759], [203771, 42938], [203771, 46876], [203772, 43728], [203772, 45771], [203772, 25461], [203772, 131568], [203772, 42936], [203773, 46892], [203773, 43712], [203773, 43744], [203773, 43717], [203773, 45760]]","[203769, 203770, 203771, 203772, 203773]",5,183,0.011531068943440914,,,graphsage,183,0.8479030501089324,0.8480425580643736,test,,attacks/graphsage_node_injection_20260120_211808_690586
NodeInjectionEvasion,,0.01,,,round_robin,True,10,0.05,mean,5,,True,,0,30,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,,20260120_211822_159182,0.9691211401425178,"[[8388, 45], [228, 180]]",0.7763538548910737,0.5687203791469194,225,8841,0.8867688022284123,0.8,0.7179201456463055,0.4411764705882353,test,,183,3,0.01639344262295082,,0.0,0.01639344262295082,0,183,0,3,8571,3,0.00035001750087504374,,,,,,,,,NodeInjectionEvasion,,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.7763538548910737,0.779816102488494,0.5687203791469194,0.5754716981132075,50,"[[203769, 46821], [203769, 46939], [203769, 45783], [203769, 43747], [203769, 43755], [203769, 43761], [203769, 42933], [203769, 43745], [203769, 79814], [203769, 45786], [203770, 42920], [203770, 45785], [203770, 43759], [203770, 42938], [203770, 46876], [203770, 43728], [203770, 45771], [203770, 25461], [203770, 131568], [203770, 42936], [203771, 46892], [203771, 43712], [203771, 43744], [203771, 43717], [203771, 45760], [203771, 45180], [203771, 44555], [203771, 43753], [203771, 42917], [203771, 46835], [203772, 46853], [203772, 44210], [203772, 46850], [203772, 44929], [203772, 44208], [203772, 46809], [203772, 45181], [203772, 46830], [203772, 45190], [203772, 43737], [203773, 46890], [203773, 45186], [203773, 113031], [203773, 45779], [203773, 46532], [203773, 44928], [203773, 43760], [203773, 45178], [203773, 43865], [203773, 48874]]","[203769, 203770, 203771, 203772, 203773]",5,183,0.02000468038022518,,,graphsage,183,0.8475903197754852,0.8480425580643736,test,,attacks/graphsage_node_injection_20260120_211822_159182
PGD,,0.006,,,,,,0.03,,,,True,,,10,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,0,20260120_211609_697577,0.9660671869697998,"[[8388, 45], [255, 153]]",0.743690988916179,0.504950495049505,198,8841,0.8716118140797071,0.7727272727272727,0.6848319103521878,0.375,test,,,,,183,,,,,,,,,,30,0.16393442622950818,0.0,0.16393442622950818,0,183,0,30,PGD,183,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.743690988916179,0.779816102488494,0.504950495049505,0.5754716981132075,,,,,183,0.1352377086877823,,,graphsage,183,0.8467834987665172,0.8480425580643736,test,,attacks/graphsage_pgd_20260120_211609_697577
PGD,,0.002,,,,,,0.03,,,,True,,,30,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,0,20260120_211623_352358,0.9660671869697998,"[[8388, 45], [255, 153]]",0.743690988916179,0.504950495049505,198,8841,0.8716118140797071,0.7727272727272727,0.6848319103521878,0.375,test,,,,,183,,,,,,,,,,30,0.16393442622950818,0.0,0.16393442622950818,0,183,0,30,PGD,183,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.743690988916179,0.779816102488494,0.504950495049505,0.5754716981132075,,,,,183,0.13527238368988037,,,graphsage,183,0.8467846613328125,0.8480425580643736,test,,attacks/graphsage_pgd_20260120_211623_352358
PGD,,0.01,,,,,,0.05,,,,True,,,10,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,0,20260120_211628_515695,0.9632394525506165,"[[8388, 45], [280, 128]]",0.7108074423886999,0.4406196213425129,173,8841,0.8537908352027657,0.7398843930635838,0.654194655450227,0.3137254901960784,test,,,,,183,,,,,,,,,,55,0.3005464480874317,0.0,0.3005464480874317,0,183,0,55,PGD,183,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.7108074423886999,0.779816102488494,0.4406196213425129,0.5754716981132075,,,,,183,0.274849534034729,,,graphsage,183,0.8437939595380427,0.8480425580643736,test,,attacks/graphsage_pgd_20260120_211628_515695
PGD,,0.0033333333333333335,,,,,,0.05,,,,True,,,30,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,0,20260120_211642_212605,0.9632394525506165,"[[8388, 45], [280, 128]]",0.7108074423886999,0.4406196213425129,173,8841,0.8537908352027657,0.7398843930635838,0.654194655450227,0.3137254901960784,test,,,,,183,,,,,,,,,,55,0.3005464480874317,0.0,0.3005464480874317,0,183,0,55,PGD,183,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.7108074423886999,0.779816102488494,0.4406196213425129,0.5754716981132075,,,,,183,0.2750263810157776,,,graphsage,183,0.8437884373481397,0.8480425580643736,test,,attacks/graphsage_pgd_20260120_211642_212605
PGD,,0.02,,,,,,0.1,,,,True,,,10,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,0,20260120_211647_381682,0.9518154054971157,"[[8388, 45], [381, 27]]",0.5438677188698988,0.1125,72,8841,0.6657757440985289,0.375,0.5304201456463055,0.0661764705882353,test,,,,,183,,,,,,,,,,156,0.8524590163934426,0.0,0.8524590163934426,0,183,0,156,PGD,183,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.5438677188698988,0.779816102488494,0.1125,0.5754716981132075,,,,,183,0.6741736531257629,,,graphsage,183,0.8081531646217126,0.8480425580643736,test,,attacks/graphsage_pgd_20260120_211647_381682
PGD,,0.006666666666666667,,,,,,0.1,,,,True,,,30,0,False,,,,,,,,,mps,,,graphsage,,,,,,test,1.0,True,,183,True,0,20260120_211701_090704,0.9519285148738831,"[[8388, 45], [380, 28]]",0.5458581253011809,0.11642411642411643,73,8841,0.6701111138886111,0.3835616438356164,0.5316456358423839,0.06862745098039216,test,,,,,183,,,,,,,,,,155,0.8469945355191257,0.0,0.8469945355191257,0,183,0,155,PGD,183,,0.9694604682728198,"[[8388, 45], [225, 183]]",0.779816102488494,0.5754716981132075,228,8841,0.8882541384809988,0.8026315789473685,0.7215966162345407,0.4485294117647059,test,0.5458581253011809,0.779816102488494,0.11642411642411643,0.5754716981132075,,,,,183,0.6741742491722107,,,graphsage,183,0.8081662434925352,0.8480425580643736,test,,attacks/graphsage_pgd_20260120_211701_090704
